,building_id,age,area_percentage,height_percentage,land_surface_condition,foundation_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_other,damage_grade
1576,547150,0,4,7,t,r,t,d,1,0,0,0,0,0,0,2
1577,180861,20,13,4,t,r,t,d,1,0,0,0,0,0,0,2
1578,724773,35,18,8,n,r,t,d,1,0,0,1,1,0,0,2
1579,843811,30,5,5,t,r,s,q,0,0,0,0,1,0,0,3
1580,618116,35,9,6,t,r,t,d,0,0,0,0,1,0,0,3
1581,230830,10,13,10,o,r,s,d,1,0,0,0,0,0,0,3
1582,683452,20,8,5,t,r,s,d,0,0,0,0,0,0,0,3
1583,256319,15,13,6,t,i,s,d,0,0,0,0,0,0,0,2
1584,532998,40,4,3,t,r,s,d,0,0,0,0,0,0,0,2
1585,692133,20,11,7,t,i,s,d,0,0,0,0,0,0,0,2
1586,136790,20,6,5,t,r,t,d,0,0,0,0,0,0,0,2
1587,2588,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1588,941974,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
1589,555475,20,8,5,o,r,t,d,0,0,0,0,0,0,0,3
1590,378214,40,9,6,t,r,t,d,0,0,0,0,0,0,0,2
1591,225837,50,9,3,n,r,s,d,0,0,0,0,0,0,0,3
1592,114861,35,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1593,835646,5,16,8,t,u,s,d,0,0,0,0,0,0,0,3
1594,308994,25,7,8,n,u,t,d,0,0,0,0,0,0,0,2
1595,273130,20,15,7,t,u,s,d,0,0,0,0,0,0,0,2
1596,286929,0,6,3,t,u,s,d,0,0,0,0,0,0,0,2
1597,848195,0,5,3,t,r,s,d,0,0,0,0,0,0,0,2
1598,68800,5,11,6,t,r,s,d,0,0,0,0,0,0,0,2
1599,472365,20,9,5,n,r,s,d,0,1,0,0,1,1,0,3
1600,1000925,25,9,7,t,r,s,d,0,0,0,0,1,0,0,2
1601,294738,5,10,2,t,r,s,d,1,0,0,0,0,0,0,2
1602,791031,5,7,5,t,r,s,d,0,0,0,0,1,1,0,1
1603,840499,20,6,4,t,r,s,d,0,0,1,0,0,0,0,2
1604,224646,5,9,4,t,r,s,d,0,0,0,0,0,0,0,3
1605,620003,15,7,6,t,r,s,d,0,0,0,0,0,0,0,2
1606,998931,85,5,5,t,r,s,d,1,0,0,0,0,0,0,2
1607,242217,50,8,6,t,r,s,d,0,0,0,0,0,0,0,3
1608,710718,25,19,7,t,r,s,d,1,0,0,0,0,0,0,3
1609,327465,25,8,7,o,r,s,d,1,0,0,0,1,0,0,2
1610,214308,5,5,8,t,w,s,d,0,0,0,0,0,1,0,2
1611,222436,20,6,7,t,r,s,d,0,0,0,0,1,1,0,2
1612,526574,25,14,6,t,r,t,d,0,0,1,0,1,0,0,2
1613,514915,90,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1614,278755,15,12,5,t,r,t,d,0,0,0,0,0,0,0,3
1615,453010,10,5,5,t,r,t,d,0,0,0,0,0,0,0,2
1616,626745,45,12,8,t,r,s,d,0,0,0,0,0,0,0,2
1617,492576,30,7,4,t,r,t,d,0,0,0,0,0,0,0,2
1618,654085,20,6,6,t,r,t,d,0,0,0,0,0,0,0,2
1619,57588,0,5,4,t,r,s,d,0,0,1,0,0,0,0,2
1620,510793,5,7,6,t,r,s,d,0,0,0,0,1,0,0,3
1621,183697,5,6,5,t,r,s,d,0,0,0,0,1,1,0,3
1622,529549,30,6,6,n,r,s,d,0,0,0,0,0,0,0,3
1623,340978,0,4,4,t,r,s,d,0,0,0,0,0,0,0,1
1624,825913,15,4,5,t,r,t,d,1,0,0,0,0,0,0,2
1625,12527,15,10,4,t,w,s,d,0,0,0,0,1,0,0,2
1626,298055,25,13,5,t,r,s,d,0,0,0,0,1,0,0,2
1627,321485,20,8,5,n,r,j,d,0,0,1,0,0,0,0,2
1628,759808,15,5,3,t,r,t,d,0,0,0,0,0,0,0,3
1629,484416,5,5,7,t,r,t,d,0,0,0,0,1,0,0,2
1630,356859,10,5,4,t,r,s,d,0,0,0,0,1,0,0,1
1631,950460,20,15,5,t,r,s,d,0,1,0,0,1,0,0,3
1632,272191,10,6,5,t,w,s,d,0,0,0,0,1,1,0,2
1633,573475,60,5,5,t,r,t,d,1,0,0,0,0,0,0,2
1634,529397,10,6,5,t,r,s,d,0,0,0,0,1,1,0,2
1635,857371,995,10,5,t,r,s,d,0,0,0,0,0,0,0,3
1636,471942,80,5,7,n,r,s,d,1,0,0,0,0,0,0,3
1637,656181,40,9,5,t,r,s,d,0,0,0,0,0,0,0,2
1638,396381,20,8,5,t,w,s,d,0,0,0,0,1,0,0,1
1639,943339,50,5,2,t,r,s,d,0,0,0,0,0,0,0,2
1640,375961,15,8,4,t,r,s,d,0,0,0,0,0,1,0,1
1641,87754,65,8,8,t,r,j,d,1,0,0,1,1,0,0,3
1642,375681,20,8,8,t,r,s,d,0,0,0,1,0,0,0,3
1643,853113,0,10,7,n,r,s,d,0,0,0,0,0,0,0,1
1644,758295,50,5,4,t,r,s,d,0,0,0,0,0,0,0,2
1645,159582,40,5,4,t,r,s,d,0,0,0,0,1,0,0,2
1646,278128,10,8,6,t,u,s,d,0,0,0,0,0,0,0,2
1647,507051,15,12,3,t,u,s,d,0,0,0,0,0,0,0,2
1648,240774,25,11,5,t,r,s,d,1,0,0,0,0,0,0,2
1649,187203,65,21,5,t,r,s,d,0,0,0,0,0,0,0,3
1650,319062,25,9,5,t,r,s,d,0,0,0,0,0,0,0,3
1651,256549,10,19,6,o,r,s,d,0,0,0,0,0,0,0,2
1652,577595,10,5,5,t,r,s,d,0,0,0,0,1,0,0,2
1653,757108,5,16,3,t,w,s,d,0,0,0,0,1,1,0,2
1654,616844,15,6,6,t,r,t,d,0,0,0,0,0,0,0,3
1655,946273,5,17,3,t,u,s,d,0,0,0,0,0,0,0,2
1656,997315,20,5,5,t,r,t,d,0,0,0,0,0,0,0,3
1657,272757,5,7,7,t,w,s,d,0,0,0,0,0,1,0,2
1658,82407,15,11,3,t,r,s,d,0,0,0,0,0,0,0,2
1659,109628,5,4,6,t,h,s,u,0,0,0,0,1,0,1,2
1660,3649,5,4,3,t,w,s,d,0,0,0,0,1,1,0,3
1661,657331,25,7,4,t,r,s,d,0,0,0,0,0,0,0,2
1662,54888,60,6,5,t,r,s,d,0,0,0,0,0,0,0,3
1663,823836,0,3,2,t,r,s,d,0,0,0,0,0,1,0,2
1664,359646,15,13,4,t,r,t,d,0,0,0,0,0,0,0,2
1665,662794,5,5,7,o,r,s,d,0,0,0,1,0,0,0,1
1666,734569,35,7,5,t,r,s,d,0,0,0,0,0,0,0,3
1667,448977,30,7,7,t,r,s,d,0,0,0,0,1,0,0,3
1668,562837,40,5,7,t,r,s,d,0,1,0,0,0,0,0,3
1669,188484,25,5,4,t,r,s,d,0,0,0,0,0,0,0,2
1670,731124,0,23,12,t,u,s,d,0,1,1,1,1,0,0,2
1671,1044470,20,8,6,n,r,s,d,1,1,0,0,1,1,0,2
1672,119197,10,10,5,t,r,s,d,0,0,0,0,1,0,0,1
1673,1030816,10,10,7,n,r,s,d,0,0,0,0,0,0,0,2
1674,670013,15,5,5,t,r,t,d,0,0,0,0,0,0,0,3
1675,415925,25,6,5,t,r,s,q,0,0,0,0,0,0,0,2
1676,96680,20,7,5,t,r,s,d,0,0,0,0,0,0,0,2
1677,783077,110,4,9,t,r,t,d,1,0,0,1,0,0,0,3
1678,88863,30,7,7,t,r,t,d,0,0,0,0,0,0,0,3
1679,711395,20,16,5,t,w,t,u,0,0,0,0,1,0,0,1
1680,285135,40,6,7,t,r,s,d,1,0,0,1,0,0,0,2
1681,708174,5,12,6,t,i,s,d,0,0,0,0,0,0,0,2
1682,846327,0,8,7,t,r,s,d,0,0,0,0,1,0,0,2
1683,134914,40,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1684,239442,25,4,6,n,r,s,d,0,0,0,0,0,0,0,2
1685,378032,15,8,7,t,r,s,d,0,0,0,0,0,0,0,2
1686,680720,20,6,6,t,r,t,q,0,0,0,0,0,0,0,3
1687,386621,20,6,4,t,w,s,d,0,0,0,0,1,0,0,2
1688,937837,10,9,5,t,r,s,d,0,0,0,1,1,0,0,2
1689,522643,10,5,4,t,r,t,d,0,0,1,0,0,0,0,2
1690,354416,35,5,3,t,r,s,d,0,0,0,0,0,0,0,3
1691,108570,15,5,3,t,r,s,d,0,0,0,0,0,0,0,2
1692,66256,35,5,6,t,r,s,d,0,0,0,0,1,0,0,3
1693,320029,5,7,5,o,r,s,d,0,0,0,0,1,1,0,2
1694,858752,0,7,6,t,r,s,d,0,0,0,0,0,0,0,3
1695,773527,15,6,2,t,r,s,d,0,0,0,0,1,1,0,2
1696,61312,85,14,7,t,r,t,d,1,0,0,1,0,0,0,3
1697,257904,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1698,985424,5,11,5,t,w,s,d,0,0,0,0,1,1,0,2
1699,558905,35,5,7,t,r,s,d,0,1,0,0,0,0,0,3
1700,633748,15,12,7,t,r,t,d,0,0,0,0,0,0,0,2
1701,1046069,30,3,5,t,r,s,d,0,1,0,0,1,0,0,2
1702,40199,20,8,3,t,r,s,d,0,0,0,0,0,0,0,2
1703,721883,20,10,4,t,r,t,d,0,0,0,0,0,0,0,3
1704,745155,50,5,6,n,r,s,d,0,0,0,0,0,0,0,3
1705,684547,20,11,6,t,w,j,d,0,0,0,0,1,0,0,2
1706,685650,10,10,3,t,r,s,d,0,0,0,0,0,0,0,2
1707,316894,10,7,6,n,r,s,d,0,1,0,0,0,0,0,2
1708,217451,25,10,5,t,w,s,d,0,0,0,0,1,0,0,2
1709,697714,40,5,6,t,r,s,d,0,0,0,0,0,0,0,3
1710,569563,20,8,7,t,r,s,d,0,0,0,0,1,1,0,2
1711,646454,15,11,8,t,r,s,d,0,0,0,0,0,0,0,2
1712,385326,10,8,5,t,w,s,d,0,0,0,0,0,1,0,2
1713,708880,50,8,5,t,r,s,d,0,0,0,0,0,0,0,2
1714,915347,5,10,5,t,r,s,d,0,0,0,0,0,0,0,3
1715,789645,0,8,6,t,u,s,d,0,0,0,0,0,0,0,1
1716,24366,0,4,4,t,r,s,d,0,0,0,0,0,0,0,2
1717,493000,25,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1718,141567,5,11,3,t,u,s,d,0,0,1,0,0,0,0,2
1719,806010,35,7,4,t,r,s,d,0,0,0,0,0,0,0,2
1720,983016,50,12,6,t,r,s,d,0,0,0,0,0,0,0,2
1721,989049,0,13,3,t,i,t,d,0,0,0,0,0,0,0,1
1722,463287,0,4,6,t,r,t,d,0,0,0,0,0,0,0,2
1723,319368,0,40,3,t,u,t,d,0,0,0,0,0,0,0,1
1724,687218,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1725,139713,35,3,6,t,r,s,d,0,0,0,0,0,0,0,3
1726,276430,10,6,3,n,r,s,d,0,0,0,0,0,0,0,2
1727,500282,5,7,7,t,r,s,d,0,0,0,0,0,0,0,3
1728,219349,5,14,5,t,r,s,d,1,0,0,0,0,0,0,2
1729,544704,15,15,3,t,u,s,d,0,0,1,0,0,0,0,2
1730,714007,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1731,837534,0,23,3,n,u,s,d,0,0,0,0,0,0,0,2
1732,920299,0,8,6,n,r,s,d,0,0,0,0,0,0,0,2
1733,518269,40,6,5,t,r,s,d,0,0,0,0,0,0,0,3
1734,564257,5,10,5,t,r,s,d,0,0,0,0,0,0,0,3
1735,990504,0,6,4,t,r,s,d,0,0,0,0,0,0,0,2
1736,310184,0,5,4,t,w,s,d,0,0,0,0,0,1,0,1
1737,346858,25,5,5,t,r,s,d,1,0,0,0,1,1,0,3
1738,42025,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1739,187035,15,3,3,o,r,s,d,0,0,0,0,0,0,0,3
1740,767214,10,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1741,718753,30,6,6,t,r,s,d,0,0,0,0,0,0,0,3
1742,967772,15,8,6,t,r,s,d,0,0,0,0,0,0,0,3
1743,323402,15,8,6,t,w,s,d,0,1,0,0,1,0,0,2
1744,589145,5,3,6,t,r,s,d,0,0,0,0,0,0,0,3
1745,774686,15,7,5,t,u,s,d,0,0,0,0,0,0,0,2
1746,15089,20,6,9,n,r,t,d,0,0,0,0,0,0,0,2
1747,390096,35,5,2,t,r,s,d,0,0,0,0,0,0,0,1
1748,50365,20,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1749,397234,10,7,5,n,r,s,d,0,0,0,1,1,0,0,2
1750,1038351,20,5,7,t,r,t,d,1,0,0,0,0,0,0,2
1751,870343,5,9,6,t,r,s,d,0,0,0,0,1,0,0,3
1752,413813,30,5,4,t,r,s,d,0,0,0,0,0,0,0,2
1753,608692,0,15,4,t,i,t,d,0,0,0,0,0,0,0,2
1754,15330,5,4,7,t,r,s,d,0,0,0,0,0,0,0,2
1755,1046390,15,14,5,t,r,s,d,0,0,0,0,1,0,0,3
1756,733664,20,10,5,t,r,s,d,0,0,0,0,0,0,0,2
1757,854326,20,14,7,t,r,j,d,1,0,0,1,0,0,0,2
1758,311484,5,8,2,t,h,s,d,0,0,0,0,0,0,1,2
1759,459541,10,8,6,t,r,s,d,0,0,0,0,1,1,0,3
1760,754044,15,12,5,t,r,s,d,0,1,0,0,1,0,0,2
1761,547108,20,15,7,t,r,s,d,0,0,0,0,0,0,0,2
1762,708065,10,2,4,o,w,s,a,0,0,0,0,1,1,0,1
1763,827037,0,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1764,205220,5,8,7,t,r,s,d,1,0,0,0,0,0,0,2
1765,57063,20,5,5,t,r,t,d,0,0,0,0,0,0,0,2
1766,294579,25,11,7,t,r,s,d,1,0,0,0,0,0,0,2
1767,554846,5,19,3,t,u,s,d,0,0,0,0,0,0,0,2
1768,197745,35,7,6,t,r,j,d,0,0,0,1,0,0,0,2
1769,543757,10,2,9,t,u,t,d,0,0,0,0,0,0,0,2
1770,59678,30,10,7,t,r,s,d,0,0,0,0,0,0,0,3
1771,62398,25,5,5,t,r,s,d,1,0,0,0,1,1,0,3
1772,766746,15,16,12,t,i,j,d,0,0,0,0,0,0,0,1
1773,231931,35,5,4,t,r,s,d,0,0,0,0,0,0,0,3
1774,586135,30,15,8,t,r,t,d,1,0,0,0,0,0,0,2
1775,118985,35,6,9,t,r,s,d,0,0,0,0,0,0,0,2
1776,531503,25,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1777,512168,20,6,6,t,r,s,d,0,0,0,0,0,0,0,2
1778,275201,0,2,4,n,r,s,d,1,1,0,0,1,0,0,1
1779,127443,15,8,4,t,w,s,d,0,0,0,0,1,1,0,1
1780,372499,10,10,5,n,r,s,d,0,0,0,0,0,0,0,1
1781,937676,5,8,5,t,r,s,d,0,0,0,0,0,0,0,3
1782,265546,25,7,5,t,r,s,d,0,0,0,0,0,0,1,3
1783,616060,70,5,7,t,r,t,d,0,0,0,0,0,0,0,3
1784,802890,5,5,2,t,r,t,d,0,0,0,0,0,0,0,3
1785,119200,35,3,6,t,r,s,d,0,0,0,0,0,0,0,3
1786,299375,10,10,4,t,r,s,d,0,0,0,0,0,0,0,2
1787,678588,10,7,4,t,r,s,d,0,0,0,0,0,0,0,2
1788,294461,0,14,3,t,i,s,d,0,0,0,0,0,0,0,1
1789,875314,20,12,7,t,r,s,d,0,0,0,0,0,0,0,3
1790,970132,45,6,5,t,r,s,d,0,0,0,0,0,0,0,3
1791,929092,15,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1792,386017,55,3,5,t,r,s,d,0,0,0,0,0,0,0,2
1793,950962,20,6,4,o,r,s,d,0,0,0,0,1,1,0,3
1794,444638,15,4,5,t,w,s,u,0,0,0,0,1,1,0,1
1795,131521,25,6,3,t,u,s,u,0,0,0,1,0,0,0,2
1796,273432,5,5,3,n,r,s,d,0,0,0,0,1,0,0,3
1797,410201,10,5,4,t,r,s,d,0,0,0,0,1,0,0,2
1798,11036,0,4,6,n,r,o,d,0,0,0,0,0,0,0,1
1799,47122,20,8,2,t,r,s,d,0,0,0,0,0,0,0,1
1800,669057,10,8,5,t,r,s,d,0,0,0,0,0,0,0,2
1801,51922,15,7,4,t,r,t,d,0,0,0,0,0,0,0,2
1802,420346,10,7,4,o,r,s,d,0,0,0,0,0,0,0,2
1803,579169,25,8,6,n,r,s,d,0,0,0,0,1,0,0,2
1804,193794,0,3,2,t,r,s,d,0,0,0,0,0,0,0,1
1805,438410,0,8,6,t,r,s,d,0,0,0,0,0,0,0,3
1806,1023425,0,9,6,t,r,s,d,0,0,0,0,0,0,0,3
1807,549680,30,10,6,n,r,s,d,0,0,0,0,0,0,0,2
1808,245498,5,16,3,t,r,s,d,0,0,0,0,0,0,0,2
1809,943829,25,7,5,t,r,s,d,0,0,0,0,0,0,0,2
1810,879741,5,7,8,t,u,t,d,0,0,0,0,0,0,0,2
1811,965650,15,7,4,o,r,s,d,0,0,0,0,0,0,0,3
1812,940100,15,24,6,n,r,s,d,0,0,0,0,1,1,0,3
1813,346800,30,8,7,t,r,j,d,0,0,0,0,1,0,0,2
1814,675298,25,3,5,t,r,s,d,0,0,0,0,0,0,0,2
1815,34725,80,3,9,t,r,j,d,0,0,0,1,0,0,0,2
1816,251039,15,7,2,t,r,s,d,0,0,0,0,0,0,0,3
1817,259490,75,4,4,t,r,s,d,0,0,0,0,0,0,0,3
1818,170188,20,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1819,317863,0,8,4,t,r,s,d,0,0,0,0,0,0,0,2
1820,219864,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1821,824627,5,10,3,t,u,s,d,0,0,0,0,0,0,0,2
1822,23598,35,6,4,o,r,s,d,0,0,0,0,0,0,0,2
1823,483665,40,11,6,t,r,t,d,1,0,0,0,0,0,0,2
1824,897993,15,6,7,t,r,s,d,0,0,0,1,0,0,0,2
1825,471920,40,10,4,t,r,t,d,0,0,0,0,0,0,0,2
1826,129487,5,18,3,t,i,s,d,0,0,0,0,0,0,0,2
1827,872774,45,8,5,t,r,s,d,0,0,0,0,0,0,0,3
1828,859392,5,5,7,t,r,j,d,0,0,0,0,0,0,0,2
1829,956941,25,9,6,t,r,s,d,1,0,0,1,0,0,0,3
1830,440010,0,13,9,t,i,s,q,0,0,0,0,0,0,0,1
1831,774106,90,6,9,t,r,o,d,0,0,0,1,0,0,0,3
1832,34363,20,5,2,t,r,t,d,0,0,0,1,0,0,0,2
1833,540326,10,7,7,t,r,s,d,0,0,0,0,0,0,0,2
1834,238019,90,11,8,t,r,o,d,0,0,0,1,1,0,0,2
1835,106004,55,7,5,t,r,s,d,0,0,0,0,0,0,0,2
1836,184588,20,7,3,t,r,t,d,0,0,0,0,0,0,0,3
1837,238348,20,9,5,t,r,s,d,0,0,0,0,1,1,0,2
1838,1047073,15,4,4,o,r,t,d,0,0,0,0,0,0,0,3
1839,790813,20,5,4,t,r,s,d,0,0,0,0,0,0,0,2
1840,397397,15,4,4,t,r,s,d,1,0,0,0,1,1,0,3
1841,564225,20,7,5,t,r,s,d,1,0,0,0,0,0,0,2
1842,807533,10,5,5,t,r,s,d,0,0,0,0,0,0,0,2
1843,614889,35,12,7,t,r,s,d,0,0,0,0,0,0,0,2
1844,824249,10,6,4,t,r,s,d,0,0,0,0,1,0,0,2
1845,594969,25,6,6,t,r,s,d,0,0,0,0,0,0,0,2
1846,583437,30,9,6,t,w,s,d,0,0,0,0,1,0,0,2
1847,391216,25,12,7,t,r,s,d,1,0,0,0,0,0,0,2
1848,63821,5,6,3,t,i,s,d,0,0,0,0,0,0,0,1
1849,432427,0,6,7,t,r,s,d,0,0,1,0,1,0,0,2
1850,530306,30,9,5,t,r,s,d,0,0,0,0,0,0,0,2
1851,184433,25,4,5,t,r,t,d,0,1,0,0,1,0,0,2
1852,170820,80,6,5,t,r,s,d,0,0,0,0,0,0,0,1
1853,224766,15,4,5,t,r,s,d,0,0,0,0,1,0,0,3
1854,994523,10,5,4,t,r,s,d,0,0,0,0,0,0,0,3
1855,496552,15,8,5,t,r,s,d,0,0,0,0,0,0,0,1
1856,671113,45,6,4,t,r,s,d,0,0,0,0,0,0,0,3
1857,745173,5,16,18,t,i,j,d,0,0,0,0,0,0,0,2
1858,282386,20,8,5,t,r,s,d,0,0,0,0,0,0,0,2
1859,356992,5,6,2,n,u,s,d,0,0,0,0,0,0,0,1
1860,57823,10,13,3,t,u,s,d,0,0,0,0,0,0,0,1
1861,63373,20,4,4,t,r,s,d,0,0,0,0,0,0,0,2
1862,331089,30,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1863,819224,20,8,8,n,r,s,d,0,0,0,0,0,0,0,2
1864,567623,40,13,8,t,r,t,d,0,0,0,0,1,0,0,2
1865,345734,5,13,5,t,r,s,d,0,0,0,0,0,0,0,2
1866,19344,15,5,6,t,r,s,d,0,0,0,0,0,0,0,3
1867,42115,5,22,9,t,r,s,d,0,0,0,0,0,0,0,2
1868,142528,15,6,7,t,r,s,d,0,0,0,0,0,0,0,3
1869,32549,0,9,7,t,r,s,d,0,0,0,0,0,0,0,3
1870,844441,15,3,6,n,r,s,d,0,0,0,1,0,0,0,3
1871,39232,40,2,7,t,r,t,d,1,0,0,0,1,0,0,3
1872,757035,30,8,5,t,r,s,d,0,0,0,0,0,0,0,2
1873,571712,45,5,8,t,r,s,d,0,0,0,0,0,0,0,2
1874,423807,0,10,3,t,u,s,d,0,0,0,0,0,0,0,2
1875,322228,5,14,4,t,r,t,d,0,0,0,0,0,0,0,3
1876,102948,20,7,4,t,r,t,d,0,0,0,0,0,0,0,3
1877,656610,15,7,7,t,r,s,d,0,0,0,0,0,0,0,3
1878,213839,10,5,4,t,r,s,d,1,0,0,0,0,0,0,2
1879,387837,5,8,6,o,r,s,d,0,0,0,0,0,0,0,3
1880,902814,25,4,7,t,r,t,s,1,0,0,0,0,0,1,2
1881,741562,0,8,5,t,r,s,d,0,0,0,0,1,0,0,2
1882,747882,10,7,6,t,w,s,d,0,0,0,0,1,1,0,3
1883,41996,70,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1884,432166,20,8,5,n,r,s,d,0,0,0,0,0,0,0,3
1885,1000691,15,7,4,t,r,s,d,0,0,0,0,0,0,0,2
1886,533900,25,8,5,t,r,s,d,1,0,0,0,1,0,0,2
1887,1028088,20,5,4,t,r,s,d,0,0,0,0,0,0,0,2
1888,825407,60,8,4,t,r,s,d,0,0,0,0,0,0,0,2
1889,1004425,25,8,6,t,r,s,d,0,0,0,0,0,0,0,2
1890,76899,30,3,9,t,r,j,d,1,0,0,1,0,0,0,2
1891,798445,5,6,5,t,w,s,d,0,0,0,0,1,1,0,1
1892,392310,5,6,5,t,r,s,d,0,0,0,0,0,0,0,3
1893,839011,10,7,5,t,r,s,d,0,0,0,0,1,1,0,3
1894,540980,5,5,3,t,u,s,d,0,0,0,0,1,0,0,2
1895,221023,10,6,6,t,r,s,d,0,0,0,0,1,1,0,2
1896,847054,10,4,4,n,r,t,d,0,0,0,0,0,0,0,3
1897,802427,30,6,6,t,r,s,d,0,0,0,0,0,0,0,1
1898,896447,20,4,5,t,r,s,d,0,0,0,0,1,1,0,3
1899,380501,35,8,6,t,r,s,d,0,1,0,0,1,0,0,2
1900,433224,20,8,5,t,h,s,d,0,1,0,0,1,0,0,3
1901,316628,30,9,7,n,r,s,d,0,1,0,0,1,1,0,2
1902,29491,35,7,4,t,r,s,d,1,0,0,0,0,0,0,3
1903,245800,5,6,3,t,r,s,d,0,0,0,0,0,0,0,1
1904,321879,15,6,4,t,r,s,d,0,0,0,0,0,0,0,2
1905,187906,20,3,5,t,r,s,d,0,0,0,0,1,1,0,2
1906,493843,0,8,5,t,r,t,d,0,0,0,0,0,0,0,3
1907,1024354,25,5,6,n,r,s,d,0,0,0,0,0,0,0,2
1908,100792,5,29,3,t,u,t,d,0,0,0,1,0,0,0,2
1909,258322,60,7,5,t,r,s,d,0,0,0,0,1,1,0,2
1910,506366,20,6,5,t,r,s,d,0,0,0,0,0,0,0,3
1911,156707,30,6,6,t,r,s,d,0,0,0,0,0,0,0,3
1912,389814,15,7,6,t,i,t,d,0,0,0,0,0,0,0,1
1913,896277,20,5,4,t,r,t,d,0,0,0,0,0,0,0,2
1914,917503,15,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1915,917162,25,9,5,t,r,s,d,0,0,0,0,0,0,0,3
1916,650851,15,3,4,n,r,s,d,0,0,0,0,0,0,0,3
1917,148662,5,8,4,n,w,s,d,0,0,0,0,1,0,0,1
1918,211,5,6,6,t,r,s,d,0,0,0,0,1,0,0,3
1919,918042,30,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1920,697305,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1921,537320,5,7,5,t,r,s,d,0,0,0,0,0,0,0,2
1922,585242,10,9,4,t,r,s,d,0,0,0,0,0,0,0,1
1923,38544,40,5,5,o,r,s,d,0,0,0,0,0,0,0,2
1924,249406,120,18,10,t,r,o,d,0,0,0,1,0,0,0,2
1925,1012506,10,7,4,t,r,s,d,0,0,0,0,0,0,0,2
1926,510269,0,15,15,t,u,t,d,0,0,0,0,0,0,0,1
1927,450848,60,27,5,t,r,s,d,0,0,0,0,1,0,0,2
1928,386871,0,18,3,t,r,s,d,0,0,0,0,0,0,1,2
1929,1030814,0,5,3,t,r,s,d,0,0,0,0,0,0,0,1
1930,226551,25,3,3,t,r,s,d,0,0,0,0,0,0,0,3
1931,650268,20,5,4,t,r,s,d,0,0,0,0,0,0,0,3
1932,940668,15,5,5,t,r,s,d,0,0,0,0,0,0,0,3
1933,956468,0,6,3,t,r,s,d,0,0,0,0,0,0,0,2
1934,968893,90,2,10,t,r,j,d,1,0,0,1,0,0,0,3
1935,997384,40,3,5,t,r,s,d,0,0,0,0,0,0,0,3
1936,1019660,10,38,10,n,i,j,d,0,0,0,0,0,0,0,2
1937,184968,5,8,6,t,r,s,d,0,0,0,0,0,0,0,1
1938,474006,25,20,5,t,r,s,d,0,0,0,0,0,0,0,3
1939,206602,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
1940,448445,50,16,6,t,r,j,d,0,0,0,0,0,0,0,3
1941,922198,20,9,4,t,r,s,d,0,1,0,0,0,0,0,2
1942,776145,0,5,5,t,r,j,d,0,0,0,0,0,0,0,2
1943,164864,25,3,5,t,r,s,d,0,0,0,0,0,0,0,2
1944,888588,15,6,5,n,r,t,d,1,0,0,1,1,0,0,3
1945,961118,25,8,7,t,r,t,d,0,0,0,0,0,0,0,3
1946,467413,25,5,5,n,r,t,d,0,0,0,0,0,0,0,2
1947,132695,5,6,7,t,r,s,d,0,0,0,0,0,0,0,2
1948,960540,15,9,6,t,u,s,d,0,0,0,0,0,0,0,2
1949,741768,0,16,3,t,i,s,d,0,0,0,0,0,0,0,1
1950,410673,5,5,4,t,r,s,d,0,0,0,0,0,0,0,3
1951,311968,5,8,7,t,r,s,d,0,0,0,0,0,0,0,3
1952,1033219,55,4,3,t,r,s,q,0,0,0,0,1,0,0,2
1953,115790,45,8,8,t,r,t,d,0,0,0,0,0,0,0,2
1954,907339,80,4,6,t,r,s,d,0,0,0,0,0,0,0,2
1955,802114,0,12,3,t,u,s,d,0,0,0,0,0,0,0,1
1956,523172,40,9,4,n,r,s,d,0,0,0,0,0,0,0,3
1957,237985,25,6,7,t,r,s,d,0,0,0,0,0,0,0,3
1958,414056,20,6,5,t,w,s,d,0,0,0,0,1,1,0,2
1959,19565,20,7,5,t,r,t,d,0,0,0,0,0,0,0,3
